Title	Venue	Year	Authors
4th International Workshop on Adoption-Centric Software Engineering.	ICSE	2004	["Robert Balzer", "Marin Litoiu", "Hausi A. M\u00fcller", "Dennis B. Smith", "Margaret-Anne D. Storey", "Scott R. Tilley", "Kenny Wong"]
Third International Workshop on Distributed Event-Based Systems - DEBS '04.	ICSE	2004	["Antonio Carzaniga", "Pascal Fenkam"]
Software Engineering for Large-Scale Multi-agent Systems - SELMAS'04.	ICSE	2004	["Ricardo Choren", "Alessandro F. Garcia", "Carlos Jos\u00e9 Pereira de Lucena", "Martin L. Griss", "David Chenho Kung", "Naftaly H. Minsky", "Alexander B. Romanovsky"]
1st International Workshop on Advances and Applications of Problem Frames.	ICSE	2004	["Karl Cox", "Jon G. Hall", "Lucia Rapanotti"]
The 3rd International Workshop on Global Software Development.	ICSE	2004	["Daniela Damian", "Filippo Lanubile"]
Twin Workshops on Architecting Dependable Systems (WADS 2004).	ICSE	2004	["Rog\u00e9rio de Lemos", "Cristina Gacek", "Alexander B. Romanovsky"]
Models and Processes for the Evaluation of COTS Components.	ICSE	2004	["Eric Dubois", "Xavier Franch"]
The Sixth International Workshop on Economics-Driven Software Engineering Research (EDSER-6).	ICSE	2004	["Hakan Erdogmus", "Jyrki Kontio", "Michael A. Cusumano", "David Raffo"]
Second International Workshop on Dynamic Analysis (WODA 2004).	ICSE	2004	["David Evans", "Raimondas Lencevicius"]
Collaboration, Conflict and Control: The 4th Workshop on Open Source Software Engineering.	ICSE	2004	["Joseph Feller", "Brian Fitzgerald", "Scott A. Hissam", "Karim Lakhani"]
Third Workshop on Scenarios and State Machines: Models, Algorithms, and Tools (SCESM'04).	ICSE	2004	["Holger Giese", "Ingolf Kr\u00fcger"]
Workshop on Directions in Software Engineering Environments (WoDiSEE).	ICSE	2004	["John C. Grundy", "Ray Welland", "Hermann Stoeckle"]
MSR 2004: International Workshop on Mining Software Repositories.	ICSE	2004	["Ahmed E. Hassan", "Richard C. Holt", "Audris Mockus"]
Workshop on Software Engineering for High Performance Computing System (HPCS) Applications.	ICSE	2004	["Philip Johnson"]
Bridging the Gaps II: Bridging the Gaps between Software Engineering and Human-Computer Interaction.	ICSE	2004	["Rick Kazman", "Len Bass", "Bonnie E. John"]
Second ICSE Workshop on Remote Analysis and Measurement of Software Systems (RAMSS).	ICSE	2004	["Alessandro Orso", "Adam A. Porter"]
ProSim'04 - The 5th International Workshop on Software Process Simulation and Modeling.	ICSE	2004	["Dietmar Pfahl", "Ioana Rus", "David Raffo", "Paul Wernick"]
ICSE Workshop: Software Engineering for Automotive Systems.	ICSE	2004	["Christian Salzmann", "Thomas Stauner", "Alexander Pretschner"]
Second Workshop on Software Quality.	ICSE	2004	["Bernard Wong", "Sunita Chulani", "June M. Verner", "Barry W. Boehm"]
26th International Conference on Software Engineering (ICSE 2004), 23-28 May 2004, Edinburgh, United Kingdom.		2004	["Anthony Finkelstein", "Jacky Estublier", "David S. Rosenblum"]
Pluggable Reflection: Decoupling Meta-Interface and Implementation.	ICSE	2003	["David H. Lorenz", "John M. Vlissides"]
Component Rank: Relative Significance Rank for Software Component Search.	ICSE	2003	["Katsuro Inoue", "Reishi Yokomori", "Hikaru Fujiwara", "Tetsuo Yamamoto", "Makoto Matsushita", "Shinji Kusumoto"]
The Vienna Component Framework Enabling Composition Across Component Models.	ICSE	2003	["Johann Oberleitner", "Thomas Gschwind", "Mehdi Jazayeri"]
Constructing Test Suites for Interaction Testing.	ICSE	2003	["Myra B. Cohen", "Peter B. Gibbons", "Warwick B. Mugridge", "Charles J. Colbourn"]
Improving Web Application Testing with User Session Data.	ICSE	2003	["Sebastian G. Elbaum", "Srikanth Karre", "Gregg Rothermel"]
Improving Test Suites via Operational Abstraction.	ICSE	2003	["Michael Harder", "Jeff Mellen", "Michael D. Ernst"]
Using Benchmarking to Advance Research: A Challenge to Software Engineering.	ICSE	2003	["Susan Elliott Sim", "Steve M. Easterbrook", "Richard C. Holt"]
An Empirical Study of an Informal Knowledge Repository in a Medium-Sized Software Consulting Company.	ICSE	2003	["Torgeir Dings\u00f8yr", "Emil R\u00f8yrvik"]
End-User Software Engineering with Assertions in the Spreadsheet Paradigm.	ICSE	2003	["Margaret M. Burnett", "Curtis R. Cook", "Omkar Pendse", "Gregg Rothermel", "Jay Summet", "Chris S. Wallace"]
On the Uniformity of Software Evolution Patterns.	ICSE	2003	["Evelyn J. Barry", "Chris F. Kemerer", "Sandra Slaughter"]
Design Recovery of Interactive Graphical Applications.	ICSE	2003	["Keith Chan", "Zhi Cong Leo Liang", "Amir Michail"]
Recovering Documentation-to-Source-Code Traceability Links using Latent Semantic Indexing.	ICSE	2003	["Andrian Marcus", "Jonathan I. Maletic"]
Computer-Assisted Assume/Guarantee Reasoning with VeriSoft.	ICSE	2003	["J\u00fcrgen Dingel"]
Architecture, Design, Implementation.	ICSE	2003	["Amnon H. Eden", "Rick Kazman"]
Cadena: An Integrated Development, Analysis, and Verification Environment for Component-based Systems.	ICSE	2003	["John Hatcliff", "Xianghua Deng", "Matthew B. Dwyer", "Georg Jung", "Venkatesh Prasad Ranganath"]
DADO: Enhancing Middleware to Support Crosscutting Features in Distributed, Heterogeneous Systems.	ICSE	2003	["Eric Wohlstadter", "Stoney Jackson", "Premkumar T. Devanbu"]
Scaling Step-Wise Refinement.	ICSE	2003	["Don S. Batory", "Jacob Neal Sarvela", "Axel Rauschmayer"]
Sound Methods and Effective Tools for Engineering Modeling and Analysis.	ICSE	2003	["David Coppit", "Kevin J. Sullivan"]
Fragment Class Analysis for Testing of Polymorphism in Java Software.	ICSE	2003	["Atanas Rountev", "Ana Milanova", "Barbara G. Ryder"]
A Framework for Component Deployment Testing.	ICSE	2003	["Antonia Bertolino", "Andrea Polini"]
Data Flow Testing as Model Checking.	ICSE	2003	["Hyoung Seok Hong", "Sung Deok Cha", "Insup Lee", "Oleg Sokolsky", "Hasan Ural"]
New Directions on Agile Methods: A Comparative Analysis.	ICSE	2003	["Pekka Abrahamsson", "Juhani Warsta", "Mikko T. Siponen", "Jussi Ronkainen"]
Efficient Authoring of Software Documentation Using RaPiD7.	ICSE	2003	["Roope Kylm\u00e4koski"]
Using Process Technology to Control and Coordinate Software Adaptation.	ICSE	2003	["Giuseppe Valetto", "Gail E. Kaiser"]
Understanding and Predicting Effort in Software Projects.	ICSE	2003	["Audris Mockus", "David M. Weiss", "Ping Zhang"]
Cost Estimation for Web Applications.	ICSE	2003	["Melanie Ruhe", "D. Ross Jeffery", "Isabella Wieczorek"]
Evaluating the Quality of Information Models: Empirical Testing of a Conceptual Model Quality Framework.	ICSE	2003	["Daniel L. Moody", "Guttorm Sindre", "Terje Brasethvik", "Arne S\u00f8lvberg"]
Whole Program Path-Based Dynamic Impact Analysis.	ICSE	2003	["James Law", "Gregg Rothermel"]
Precise Dynamic Slicing Algorithms.	ICSE	2003	["Xiangyu Zhang", "Rajiv Gupta", "Youtao Zhang"]
An Empirical Study of Predicate Dependence Levels and Trends.	ICSE	2003	["David Binkley", "Mark Harman"]
Comparison of Two Component Frameworks: The FIPA-Compliant Multi-Agent System and The Web-Centric J2EE Platform.	ICSE	2003	["Michelle Casagni", "Margaret Lyell"]
Design Pattern Rationale Graphs: Linking Design to Source.	ICSE	2003	["Elisa L. A. Baniassad", "Gail C. Murphy", "Christa Schwanninger"]
A Component Architecture for an Extensible, Highly Integrated Context-Aware Computing Infrastructure.	ICSE	2003	["William G. Griswold", "Robert T. Boyer", "Steven W. Brown", "Tan Minh Truong"]
A Compositional Formalization of Connector Wrappers.	ICSE	2003	["Bridget Spitznagel", "David Garlan"]
Modular Verification of Software Components in C.	ICSE	2003	["Sagar Chaki", "Edmund M. Clarke", "Alex Groce", "Somesh Jha", "Helmut Veith"]
Architectural Interaction Diagrams: AIDs for System Modeling.	ICSE	2003	["Arnab Ray", "Rance Cleaveland"]
Hipikat: Recommending Pertinent Software Development Artifacts.	ICSE	2003	["Davor Cubranic", "Gail C. Murphy"]
Toward an Understanding of the Motivation of Open Source Software Developers.	ICSE	2003	["Yunwen Ye", "Kouichi Kishida"]
Tools for Understanding the Behavior of Telecommunication Systems.	ICSE	2003	["Andr\u00e9 Marburger", "Bernhard Westfechtel"]
Palantír: Raising Awareness among Configuration Management Workspaces .	ICSE	2003	["Anita Sarma", "Zahra Noroozi", "Andr\u00e9 van der Hoek"]
Consistency Management with Repair Actions.	ICSE	2003	["Christian Nentwich", "Wolfgang Emmerich", "Anthony Finkelstein"]
Automated Support for Classifying Software Failure Reports.	ICSE	2003	["Andy Podgurski", "David Leon", "Patrick Francis", "Wes Masri", "Melinda Minch", "Jiayang Sun", "Bin Wang"]
Fault-tolerance in a Distributed Management System: a Case Study.	ICSE	2003	["Robert Smeikal", "Karl M. G\u00f6schka"]
The Deployer's Problem: Configuring Application Servers for Performance and Reliability.	ICSE	2003	["Mukund Raghavachari", "Darrell Reimer", "Robert D. Johnson"]
From Scenarios to Code: An Air Traffic Control Case Study.	ICSE	2003	["Jon Whittle", "Jyoti Saboo", "Richard Kwan"]
Software Technology in an Automotive Company - Major Challenges.	ICSE	2003	["Klaus Grimm"]
Experiences on Defining and Evaluating an Adapted Review Process.	ICSE	2003	["Thomas Gantner", "Tobias Barth"]
Towards Systematic Recycling of Systems Requirements.	ICSE	2003	["Nadine Heumesser", "Frank Houdek"]
Tricks and Traps of Initiating a Product Line Concept in Existing Product.	ICSE	2003	["Christof Ebert", "Michel Smouts"]
About the Development of a Point of Sale System: an Experience Report.	ICSE	2003	["Stefan Berner"]
Effective Experience Repositories for Software Engineering.	ICSE	2003	["Kurt Schneider", "Jan-Peter von Hunnius"]
The Software Engineering Impacts of Cultural Factors on Multi-cultural Software Development Teams.	ICSE	2003	["Greg Borchers"]
Why Can't They Create Architecture Models Like "Developer X"? An Experience Report.	ICSE	2003	["George Fairbanks"]
The Co-Evolution of a Hype and a Software Architecture: Experience of Component-Producing Large-Scale EJB Early Adopters.	ICSE	2003	["Lutz Prechelt", "Daniel J. Hutzel"]
Quantifying the Value of Architecture Design Decisions: Lessons from the Field.	ICSE	2003	["Mike Moore", "Rick Kazman", "Mark Klein", "Jai Asundi"]
Assessing Test-Driven Development at IBM.	ICSE	2003	["E. Michael Maximilien", "Laurie A. Williams"]
An Analysis of the Fault Correction Process in a Large-Scale SDL Production Model.	ICSE	2003	["Dolores M. Zage", "Wayne M. Zage"]
Requirements Discovery during the Testing of Safety-Critical Software.	ICSE	2003	["Robyn R. Lutz", "Ines Carmen Mikulski"]
Introducing Software Engineering by means of Extreme Programming.	ICSE	2003	["G\u00f6rel Hedin", "Lars Bendix", "Boris Magnusson"]
eXtreme Programming at Universities - An Educational Perspective.	ICSE	2003	["Jean-Guy Schneider", "Lorraine Johnston"]
The Impact of Pair Programming on Student Performance, Perception and Persistence.	ICSE	2003	["Charlie McDowell", "Linda L. Werner", "Heather E. Bullock", "Julian Fernald"]
Positive Experiences with an Open Project Assignment in an Introductory Programming Course.	ICSE	2003	["Guttorm Sindre", "Steinar Line", "Ottar V. Valv\u00e2g"]
Problems and Programmers: An Educational Software Engineering Card Game.	ICSE	2003	["Alex Baker", "Emily Oh Navarro", "Andr\u00e9 van der Hoek"]
Evaluating Individual Contribution Toward Group Software Engineering Projects.	ICSE	2003	["Jane Huffman Hayes", "Timothy Lethbridge", "Daniel Port"]
On The Supervision and Assessment Of Part-Time Postgraduate Software Engineering Projects.	ICSE	2003	["Andrew Simpson", "Andrew Martin", "Jeremy Gibbons", "Jim Davies", "Steve McKeever"]
Using a Web-Based Project Process Throughout the Software Engineering Curriculum.	ICSE	2003	["Donald J. Bagert", "Susan A. Mengel"]
Beyond the Personal Software Process: Metrics collection and analysis for the differently disciplined.	ICSE	2003	["Philip M. Johnson", "Hongbing Kou", "Joy Agustin", "Christopher Chan", "Carleton A. Moore", "Jitender Miglani", "Shenyan Zhen", "William E. J. Doane"]
Teaching Contract Programming Concepts to Future Software Engineers.	ICSE	2003	["Donald F. Ross"]
Empowering Software Engineers in Human-Centered Design.	ICSE	2003	["Ahmed Seffah", "Alina Andreevskaia"]
The Grand Challenge of Trusted Components.	ICSE	2003	["Bertrand Meyer"]
Must There Be So Few? Including Women in CS.	ICSE	2003	["Joanne McGrath Cohoon"]
ViewPoints: meaningful relationships are difficult!	ICSE	2003	["Bashar Nuseibeh", "Jeff Kramer", "Anthony Finkelstein"]
Component Technology - What, Where, and How?.	ICSE	2003	["Clemens A. Szyperski"]
Patterns, Frameworks, and Middleware: Their Synergistic Relationships.	ICSE	2003	["Douglas C. Schmidt", "Frank Buschmann"]
Cybersecurity.	ICSE	2003	["Richard A. Kemmerer"]
Panel: eXtreme Programming: Helpful or Harmful?	ICSE	2003	["Hossein Saiedian"]
Automotive Software Engineering.	ICSE	2003	["Manfred Broy"]
Panel: Empirical Validation-What, Why, When, and How.	ICSE	2003	["Robert J. Walker", "Lionel C. Briand", "David Notkin", "Carolyn B. Seaman", "Walter F. Tichy"]
Modularity in the New Millenium: A Panel Summary.	ICSE	2003	["Premkumar T. Devanbu", "Robert Balzer", "Don S. Batory", "Gregor Kiczales", "John Launchbury", "David Lorge Parnas", "Peri L. Tarr"]
Writing Good Software Engineering Research Paper.	ICSE	2003	["Mary Shaw"]
Practical Software Measurement.	ICSE	2003	["David N. Card"]
Documenting Software Architectures: Views and Beyond.	ICSE	2003	["Paul C. Clements", "David Garlan", "Reed Little", "Robert L. Nord", "Judith A. Stafford"]
Computing Systems Dependability.	ICSE	2003	["John C. Knight"]
Goal-Oriented Requirements Engineering: From System Objectives to UML Models to Precise Software Specifications.	ICSE	2003	["Axel van Lamsweerde"]
Usage-Centered Software Engineering: An Agile Approach to Integrating Users, User Interfaces, and Usability into Software Engineering Practice.	ICSE	2003	["Larry L. Constantine", "Lucy A. D. Lockwood"]
Internet Security and Intrusion Detection.	ICSE	2003	["Richard A. Kemmerer", "Giovanni Vigna"]
Pattern-Oriented Distributed System Architectures.	ICSE	2003	["Douglas C. Schmidt"]
Industrial-Strength Software Product-Line Engineering.	ICSE	2003	["John Klein", "Barry Price", "David M. Weiss"]
A Tutorial on Feature Oriented Programming and Product-Lines.	ICSE	2003	["Don S. Batory"]
Tutorial H2: An Overview of UML 2.0.	ICSE	2003	["Bran Selic"]
Designing Software Architectures for Usability.	ICSE	2003	["Jan Bosch", "Natalia Juristo Juzgado"]
Quality of Service Engineering with UML, .NET, and CORBA.	ICSE	2003	["Torben Weis", "Andreas Ulbrich", "Kurt Geihs"]
Report on the ICSE 2003 Doctoral Symposium.	ICSE	2003	["Dick Hamlet", "Mary Lou Soffa"]
New Software Engineering Faculty Symposium (NSEFS 03).	ICSE	2003	["Leon J. Osterweil"]
SE Pioneers Symposium.	ICSE	2003	["Stuart R. Faulk", "Lawrence G. Votta"]
Software Engineering for Large-Scale Multi-Agent Systems - SELMAS'2003.	ICSE	2003	["Carlos Jos\u00e9 Pereira de Lucena", "Jos\u00e9 Alberto R. P. Sardinha", "Alessandro F. Garcia", "Alexander B. Romanovsky", "Jaelson Castro", "Paulo S. C. Alencar", "Donald D. Cowan"]
Fifth International Workshop on Economics-driven Software Engineering Research (EDSER-5) "The Search for Value in Engineering Decisions".	ICSE	2003	["Jyrki Kontio", "Shawn Butler"]
6th ICSE Workshop on Component-Based Software Engineering: Automated Reasoning and Prediction.	ICSE	2003	["Ivica Crnkovic", "Heinz W. Schmidt", "Judith A. Stafford", "Kurt C. Wallnau"]
Bridging the Gaps Between Software Engineering and Human-Computer Interaction.	ICSE	2003	["Rick Kazman", "Leonard J. Bass", "Jan Bosch"]
ICSE Workshop on Software Variability Management.	ICSE	2003	["Peter Knauber", "Jan Bosch"]
ICSE 2003 Workshop on Software Architectures for Dependable Systems.	ICSE	2003	["Rog\u00e9rio de Lemos", "Cristina Gacek", "Alexander B. Romanovsky"]
Second Workshop on Scenarios and State Machines: Models, Algorithms, and Tools.	ICSE	2003	["Alexander Egyed", "Martin Glinz", "Ingolf Kr\u00fcger", "Tarja Syst\u00e4", "Sebasti\u00e1n Uchitel", "Albert Z\u00fcndorf"]
The 3rd Workshop on Open Source Software Engineering.	ICSE	2003	["Joseph Feller", "Brian Fitzgerald", "Scott A. Hissam", "Karim Lakhani"]
ICSE 2003 Workshop on Software Engineering for High Assurance Systems: Synergies between Process, Product, and Profiling (SEHAS 2003).	ICSE	2003	["Martin S. Feather", "Allen P. Nikora", "Constance L. Heitmeyer", "Nancy R. Mead"]
